date;state;city;place_type;confirmed;deaths;is_last;estimated_population;city_ibge_code;confirmed_per_100k_inhabitants;death_rate;death_per_100k_inhabitants;Ranking IDHM 2010;IDHM 2010;IDHM Renda 2010;IDHM Longevidade 2010;IDHM Educação 2010
2021-12-01;BA;Cipó;city;1085;15;True;17352,0;2907905,0;6252,88151;0,0138;86,44536652835407;4123 º;601;0589;0744;496
2021-12-01;BA;Coaraci;city;1918;48;True;16549,0;2908002,0;11589,82416;0,025;290,0477370233851;3847 º;613;0615;0762;491
2021-12-01;BA;Cocos;city;1018;18;True;18807,0;2908101,0;5412,87818;0,0177;95,7090445047057;4238 º;596;0558;0805;471
2021-12-01;BA;Conceição da Feira;city;1796;33;True;22762,0;2908200,0;7890,34356;0,0184;144,97847289341885;3407 º;634;0606;0766;548
2021-12-01;BA;Conceição do Almeida;city;2678;28;True;17165,0;2908309,0;15601,51471;0,0105;163,12263326536558;3999 º;606;0578;0805;479
2021-12-01;BA;Conceição do Coité;city;8435;46;True;67013,0;2908408,0;12587,10996;0,0055;68,64339754972916;3884 º;611;0587;0752;517
2021-12-01;BA;Conceição do Jacuípe;city;3485;39;True;33398,0;2908507,0;10434,75657;0,0112;116,77345948859212;2828 º;663;0630;0799;579
2021-12-01;BA;Conde;city;1105;17;True;26035,0;2908606,0;4244,28654;0,0154;65,29671595928558;5049 º;560;0551;0705;451
2021-12-01;BA;Condeúba;city;1420;31;True;17178,0;2908705,0;8266,38724;0,0218;180,46338339736874;4590 º;582;0559;0789;447
2021-12-01;BA;Contendas do Sincorá;city;296;6;True;4045,0;2908804,0;7317,67614;0,0203;148,3312731767614;4695 º;577;0579;0695;477
2021-12-01;BA;Coração de Maria;city;1893;22;True;22495,0;2908903,0;8415,20338;0,0116;97,79951100244497;4331 º;592;0558;0762;489
2021-12-01;BA;Cordeiros;city;741;6;True;8642,0;2909000,0;8574,40407;0,0081;69,42837306179125;4654 º;579;0561;0763;454
2021-12-01;BA;Coribe;city;1185;17;True;14149,0;2909109,0;8375,15019;0,0143;120,14983391052372;4144 º;600;0545;0807;491
2021-12-01;BA;Coronel João Sá;city;1390;18;True;15717,0;2909208,0;8843,92696;0,0129;114,52567283832794;5361 º;535;0545;0716;392
2021-12-01;BA;Correntina;city;3426;49;True;32191,0;2909307,0;10642,72623;0,0143;152,2164580162157;4081 º;603;0575;0792;481
2021-12-01;BA;Cotegipe;city;806;23;True;13769,0;2909406,0;5853,72939;0,0285;167,04190573026364;4395 º;590;0545;0746;504
2021-12-01;BA;Cravolândia;city;468;2;True;5351,0;2909505,0;8746,02878;0,0043;37,376191366099796;4167 º;599;0559;0765;503
2021-12-01;BA;Crisópolis;city;445;16;True;21163,0;2909604,0;2102,72646;0,036;75,60364787601002;5288 º;543;0542;0765;387
2021-12-01;BA;Cristópolis;city;948;10;True;13947,0;2909703,0;6797,16068;0,0105;71,70000717000072;3820 º;614;0546;0766;553
2021-12-01;BA;Cruz das Almas;city;5518;69;True;63591,0;2909802,0;8677,32855;0,0125;108,50592064914846;1934 º;699;0659;0796;650
2021-12-01;BA;Curaçá;city;1443;32;True;34886,0;2909901,0;4136,32976;0,0222;91,72734048042194;4614 º;581;0544;0778;463
2021-12-01;BA;Dário Meira;city;964;20;True;10525,0;2910008,0;9159,14489;0,0207;190,02375296912115;5325 º;540;0522;0771;392
2021-12-01;BA;Dom Basílio;city;1079;16;True;12240,0;2910107,0;8815,35948;0,0148;130,718954248366;4372 º;591;0547;0783;482
2021-12-01;BA;Dom Macedo Costa;city;392;7;True;4065,0;2910206,0;9643,29643;0,0179;172,2017220172202;3448 º;632;0598;0795;531
2021-12-01;BA;Elísio Medrado;city;593;9;True;8126,0;2910305,0;7297,56338;0,0152;110,75559931085405;3631 º;623;0590;0777;527
2021-12-01;BA;Encruzilhada;city;720;20;True;16446,0;2910404,0;4377,96425;0,0278;121,61011796181442;5277 º;544;0533;0754;400
2021-12-01;BA;Entre Rios;city;1856;47;True;41901,0;2910503,0;4429,48856;0,0253;112,16916064055751;3796 º;615;0602;0785;492
2021-12-01;BA;Érico Cardoso;city;332;5;True;10560,0;2900504,0;3143,93939;0,0151;47,34848484848485;4540 º;584;0558;0758;471
2021-12-01;BA;Esplanada;city;2150;35;True;37578,0;2910602,0;5721,43275;0,0163;93,13960295917823;4416 º;589;0589;0740;469
2021-12-01;BA;Euclides da Cunha;city;3639;62;True;60858,0;2910701,0;5979,49325;0,017;101,87649939202734;4903 º;567;0565;0749;430
2021-12-01;BA;Eunápolis;city;13160;232;True;114396,0;2910727,0;11503,89874;0,0176;202,80429385642856;2503 º;677;0687;0791;572
2021-12-01;BA;Fátima;city;1225;14;True;17845,0;2910750,0;6864,66797;0,0114;78,45334827682824;5066 º;559;0554;0686;459
2021-12-01;BA;Feira da Mata;city;345;6;True;5661,0;2910776,0;6094,32962;0,0174;105,98834128245893;4444 º;588;0527;0763;505
2021-12-01;BA;Feira de Santana;city;59439;1074;True;619609,0;2910800,0;9592,98525;0,0181;173,33511940594795;1546 º;712;0710;0820;619
2021-12-01;BA;Filadélfia;city;1065;30;True;16345,0;2910859,0;6515,75405;0,0282;183,54236769654327;4941 º;565;0553;0726;450
2021-12-01;BA;Firmino Alves;city;465;11;True;5629,0;2910909,0;8260,79233;0,0237;195,41659264523005;4670 º;578;0596;0699;464
2021-12-01;BA;Floresta Azul;city;850;19;True;10575,0;2911006,0;8037,82506;0,0224;179,6690307328605;5098 º;557;0548;0731;431
2021-12-01;BA;Formosa do Rio Preto;city;1529;32;True;25857,0;2911105,0;5913,29234;0,0209;123,75758982093824;3735 º;618;0576;0763;536
2021-12-01;BA;Gandu;city;3062;58;True;32596,0;2911204,0;9393,79065;0,0189;177,9359430604982;3448 º;632;0645;0771;508
2021-12-01;BA;Gavião;city;427;2;True;4440,0;2911253,0;9617,11712;0,0047;45,04504504504504;4167 º;599;0566;0747;508
2021-12-01;BA;Gentio do Ouro;city;609;12;True;11259,0;2911303,0;5409,00613;0,0197;106,58140154543032;5066 º;559;0523;0743;450
2021-12-01;BA;Glória;city;1212;26;True;15234,0;2911402,0;7955,88814;0,0215;170,67086779572008;4309 º;593;0563;0775;479
2021-12-01;BA;Gongogi;city;768;18;True;6985,0;2911501,0;10994,98926;0,0234;257,6950608446671;4718 º;576;0543;0773;456
2021-12-01;BA;Governador Mangabeira;city;1229;18;True;20762,0;2911600,0;5919,46826;0,0146;86,69685001444948;3234 º;643;0594;0754;594
2021-12-01;BA;Guajeru;city;371;5;True;6646,0;2911659,0;5582,30515;0,0135;75,23322299127294;4869 º;569;0548;0770;437
2021-12-01;BA;Guanambi;city;11260;134;True;84928,0;2911709,0;13258,28937;0,0119;157,78070836473248;2598 º;673;0663;0789;584
2021-12-01;BA;Guaratinga;city;1551;44;True;20700,0;2911808,0;7492,75362;0,0284;212,56038647342996;5081 º;558;0559;0766;406
2021-12-01;BA;Heliópolis;city;1033;13;True;12987,0;2911857,0;7954,10795;0,0126;100,1001001001001;4984 º;563;0547;0748;437
2021-12-01;BA;Iaçu;city;1965;42;True;24121,0;2911907,0;8146,42842;0,0214;174,12213423987396;4764 º;574;0588;0697;461
2021-12-01;BA;Ibiassucê;city;1087;5;True;9031,0;2912004,0;12036,31934;0,0046;55,36485439043296;3884 º;611;0608;0789;476
2021-12-01;BA;Ibicaraí;city;2288;64;True;21378,0;2912103,0;10702,59145;0,028;299,37318738890446;3587 º;625;0609;0764;524
2021-12-01;BA;Ibicoara;city;1026;11;True;19786,0;2912202,0;5185,48469;0,0107;55,594865056100275;4372 º;591;0583;0731;484
2021-12-01;BA;Ibicuí;city;1273;28;True;16230,0;2912301,0;7843,49969;0,022;172,5200246457178;4540 º;584;0586;0780;435
2021-12-01;BA;Ibipeba;city;1033;13;True;18319,0;2912400,0;5638,95409;0,0126;70,96457230198155;3771 º;616;0577;0744;545
2021-12-01;BA;Ibipitanga;city;1303;22;True;14947,0;2912509,0;8717,46839;0,0169;147,186726433398;4540 º;584;0553;0757;475
2021-12-01;BA;Ibiquera;city;151;6;True;4046,0;2912608,0;3732,08107;0,0397;148,29461196243204;5499 º;511;0517;0771;335
2021-12-01;BA;Ibirapitanga;city;1786;39;True;23404,0;2912707,0;7631,17416;0,0218;166,63818150743464;5081 º;558;0561;0748;415
2021-12-01;BA;Ibirapuã;city;1183;18;True;8690,0;2912806,0;13613,34868;0,0152;207,13463751438434;3820 º;614;0641;0774;467
2021-12-01;BA;Ibirataia;city;2379;42;True;14882,0;2912905,0;15985,7546;0,0177;282,22013170272817;4718 º;576;0571;0789;424
2021-12-01;BA;Ibitiara;city;831;11;True;16403,0;2913002,0;5066,14644;0,0132;67,06090349326342;4515 º;585;0550;0744;490
2021-12-01;BA;Ibititá;city;1498;26;True;17080,0;2913101,0;8770,4918;0,0174;152,2248243559719;4101 º;602;0554;0747;527
2021-12-01;BA;Ibotirama;city;1363;50;True;27003,0;2913200,0;5047,58731;0,0367;185,1646113394808;3378 º;636;0601;0780;548
2021-12-01;BA;Ichu;city;467;4;True;6220,0;2913309,0;7508,03859;0,0086;64,30868167202573;3469 º;631;0580;0771;562
2021-12-01;BA;Igaporã;city;519;24;True;15650,0;2913408,0;3316,29393;0,0462;153,35463258785944;3820 º;614;0586;0766;516
2021-12-01;BA;Igrapiúna;city;795;14;True;13091,0;2913457,0;6072,87449;0,0176;106,94370177984874;4764 º;574;0565;0789;424
2021-12-01;BA;Iguaí;city;1174;39;True;26963,0;2913507,0;4354,1149;0,0332;144,64265845788674;5169 º;552;0559;0786;382
2021-12-01;BA;Ilhéus;city;22296;579;True;159923,0;2913606,0;13941,70945;0,026;362,0492361949188;2182 º;690;0688;0808;590
2021-12-01;BA;Inhambupe;city;2605;43;True;40333,0;2913705,0;6458,73106;0,0165;106,61245134257308;4941 º;565;0556;0757;429
2021-12-01;BA;Ipecaetá;city;489;13;True;14354,0;2913804,0;3406,7159;0,0266;90,56708931308346;5194 º;550;0506;0776;424
2021-12-01;BA;Ipiaú;city;3368;84;True;45922,0;2913903,0;7334,17534;0,0249;182,9188624188842;2663 º;670;0687;0796;551
2021-12-01;BA;Ipirá;city;2635;68;True;59435,0;2914000,0;4433,41465;0,0258;114,4107007655422;5209 º;549;0568;0748;390
2021-12-01;BA;Ipupiara;city;271;6;True;9911,0;2914109,0;2734,33559;0,0221;60,53879527797396;4395 º;590;0558;0736;499
2021-12-01;BA;Irajuba;city;344;2;True;7279,0;2914208,0;4725,92389;0,0058;27,476301689792553;4718 º;576;0544;0776;453
2021-12-01;BA;Iramaia;city;450;15;True;8197,0;2914307,0;5489,81335;0,0333;182,9937782115408;4827 º;571;0543;0740;463
2021-12-01;BA;Iraquara;city;1806;19;True;25478,0;2914406,0;7088,46848;0,0105;74,57414239736242;4167 º;599;0548;0749;523
2021-12-01;BA;Irará;city;2023;29;True;29173,0;2914505,0;6934,49422;0,0143;99,40698591163061;3702 º;620;0587;0809;501
2021-12-01;BA;Irecê;city;10454;151;True;73524,0;2914604,0;14218,48648;0,0144;205,3751156085088;2161 º;691;0661;0776;643
2021-12-01;BA;Itabela;city;1923;72;True;30747,0;2914653,0;6254,26871;0,0374;234,16918723777928;4167 º;599;0614;0751;465
2021-12-01;BA;Itaberaba;city;7645;151;True;64646,0;2914703,0;11825,94437;0,0198;233,57980385484018;3702 º;620;0638;0769;485
2021-12-01;BA;Itabuna;city;34822;712;True;213685,0;2914802,0;16295,94965;0,0204;333,2007394061352;1546 º;712;0695;0807;643
2021-12-01;BA;Itacaré;city;1257;27;True;28684,0;2914901,0;4382,234;0,0215;94,12913122298146;4562 º;583;0594;0807;413
2021-12-01;BA;Itaeté;city;420;11;True;16110,0;2915007,0;2607,07635;0,0262;68,28057107386716;4802 º;572;0536;0719;485
2021-12-01;BA;Itagi;city;969;23;True;12242,0;2915106,0;7915,37331;0,0237;187,8777977454664;5288 º;543;0543;0694;426
2021-12-01;BA;Itagibá;city;1247;29;True;14452,0;2915205,0;8628,56352;0,0233;200,66426792139498;4416 º;589;0566;0770;469
2021-12-01;BA;Itagimirim;city;697;15;True;6825,0;2915304,0;10212,45421;0,0215;219,78021978021977;3407 º;634;0602;0821;516
2021-12-01;BA;Itaguaçu da Bahia;city;671;8;True;14542,0;2915353,0;4614,22088;0,0119;55,013065603080726;5002 º;562;0550;0740;435
2021-12-01;BA;Itaju do Colônia;city;410;6;True;6596,0;2915403,0;6215,88842;0,0146;90,96422073984233;4331 º;592;0570;0724;502
2021-12-01;BA;Itajuípe;city;2781;55;True;20398,0;2915502,0;13633,68958;0,0198;269,63427787037944;4167 º;599;0609;0759;466
2021-12-01;BA;Itamaraju;city;8019;159;True;64455,0;2915601,0;12441,23807;0,0198;246,6837328368629;3534 º;627;0641;0767;502
2021-12-01;BA;Itamari;city;557;11;True;8003,0;2915700,0;6959,89004;0,0197;137,44845682868925;4670 º;578;0595;0713;454
2021-12-01;BA;Itambé;city;1921;20;True;22754,0;2915809,0;8442,47165;0,0104;87,8966335589347;4670 º;578;0589;0750;436
2021-12-01;BA;Itanagra;city;323;8;True;6436,0;2915908,0;5018,64512;0,0248;124,3008079552517;4540 º;584;0577;0796;433
2021-12-01;BA;Itanhém;city;1408;40;True;19316,0;2916005,0;7289,29385;0,0284;207,08221163802028;3357 º;637;0624;0790;525
2021-12-01;BA;Itaparica;city;1426;38;True;22337,0;2916104,0;6384,0265;0,0266;170,12132336482068;2663 º;670;0657;0826;553
2021-12-01;BA;Itapé;city;825;29;True;8526,0;2916203,0;9676,28431;0,0352;340,1360544217687;4167 º;599;0574;0761;491
2021-12-01;BA;Itapebi;city;733;25;True;10215,0;2916302,0;7175,72198;0,0341;244,73813020068525;4802 º;572;0568;0718;458
2021-12-01;BA;Itapetinga;city;6206;152;True;76795,0;2916401,0;8081,25529;0,0245;197,92955270525425;2738 º;667;0667;0790;562
2021-12-01;BA;Itapicuru;city;1629;24;True;35883,0;2916500,0;4539,7542;0,0147;66,88403979600368;5548 º;486;0505;0711;319
2021-12-01;BA;Itapitanga;city;933;15;True;10298,0;2916609,0;9060,01165;0,0161;145,6593513303554;4827 º;571;0536;0764;454
2021-12-01;BA;Itaquara;city;698;9;True;8347,0;2916708,0;8362,28585;0,0129;107,82317000119802;5157 º;553;0539;0763;411
2021-12-01;BA;Itarantim;city;731;28;True;19843,0;2916807,0;3683,91876;0,0383;141,10769540896032;3902 º;610;0608;0766;487
2021-12-01;BA;Itatim;city;857;26;True;14539,0;2916856,0;5894,49068;0,0303;178,8293555265149;4590 º;582;0550;0782;459
2021-12-01;BA;Itiruçu;city;1005;25;True;12528,0;2916906,0;8022,03065;0,0249;199,5530012771392;4144 º;600;0588;0762;482
2021-12-01;BA;Itiúba;city;1696;39;True;36116,0;2917003,0;4695,97962;0,023;107,98538044080186;5277 º;544;0521;0775;398
2021-12-01;BA;Itororó;city;3370;34;True;20388,0;2917102,0;16529,33098;0,0101;166,76476358642338;4284 º;594;0598;0739;474
2021-12-01;BA;Ituaçu;city;1937;26;True;19030,0;2917201,0;10178,66527;0,0134;136,6263794009459;4841 º;570;0565;0770;425
2021-12-01;BA;Ituberá;city;1896;51;True;28740,0;2917300,0;6597,07724;0,0269;177,45302713987473;3999 º;606;0601;0769;482
2021-12-01;BA;Jaborandi;city;751;10;True;8277,0;2917359,0;9073,33575;0,0133;120,81672103419112;3847 º;613;0572;0791;508
2021-12-01;BA;Jacaraci;city;820;18;True;14850,0;2917409,0;5521,88552;0,022;121,21212121212122;4309 º;593;0573;0741;490
2021-12-01;BA;Jacobina;city;7262;110;True;80635,0;2917508,0;9006,01476;0,0151;136,4171885657593;3136 º;649;0636;0772;558
2021-12-01;BA;Jaguaquara;city;6169;64;True;54673,0;2917607,0;11283,44887;0,0104;117,05960894774385;4638 º;580;0586;0747;446
2021-12-01;BA;Jaguarari;city;2260;50;True;33746,0;2917706,0;6697,09003;0,0221;148,16570852841818;2924 º;659;0644;0806;551
2021-12-01;BA;Jaguaripe;city;1039;21;True;18981,0;2917805,0;5473,89495;0,0202;110,6369527422159;5116 º;556;0552;0763;407
2021-12-01;BA;Jandaíra;city;639;13;True;10726,0;2917904,0;5957,48648;0,0203;121,20082043632296;5194 º;550;0511;0749;435
2021-12-01;BA;Jequié;city;18159;397;True;156126,0;2918001,0;11630,99035;0,0219;254,2817980349205;2776 º;665;0656;0790;568
2021-12-01;BA;Jeremoabo;city;2257;47;True;40651,0;2918100,0;5552,13894;0,0208;115,61831197264519;5244 º;547;0561;0689;424
2021-12-01;BA;Jiquiriçá;city;1049;27;True;14557,0;2918209,0;7206,15511;0,0257;185,47777701449476;5157 º;553;0558;0763;397
2021-12-01;BA;Jitaúna;city;1001;30;True;10808,0;2918308,0;9261,65803;0,03;277,5721687638786;4742 º;575;0563;0704;479
2021-12-01;BA;João Dourado;city;1792;51;True;25402,0;2918357,0;7054,56263;0,0285;200,77159278796947;4309 º;593;0573;0709;513
2021-12-01;BA;Juazeiro;city;18752;417;True;218162,0;2918407,0;8595,44742;0,0222;191,14236209789055;2503 º;677;0657;0796;594
2021-12-01;BA;Jucuruçu;city;918;11;True;8988,0;2918456,0;10213,61816;0,012;122,38540275923454;5306 º;541;0508;0751;415
2021-12-01;BA;Jussara;city;710;11;True;15262,0;2918506,0;4652,07705;0,0155;72,07443323286594;4827 º;571;0544;0720;476
2021-12-01;BA;Jussari;city;663;11;True;5768,0;2918555,0;11494,45215;0,0166;190,70735090152567;4903 º;567;0577;0699;451
2021-12-01;BA;Jussiape;city;368;9;True;5976,0;2918605,0;6157,96519;0,0245;150,60240963855424;4101 º;602;0600;0736;493
2021-12-01;BA;Lafaiete Coutinho;city;438;6;True;3693,0;2918704,0;11860,2762;0,0137;162,46953696181964;4167 º;599;0576;0771;483
2021-12-01;BA;Lagoa Real;city;859;10;True;15770,0;2918753,0;5447,05136;0,0116;63,41154090044388;5268 º;545;0535;0764;395
2021-12-01;BA;Laje;city;1928;33;True;24032,0;2918803,0;8022,63648;0,0171;137,31691078561917;4495 º;586;0548;0764;480
2021-12-01;BA;Lajedão;city;490;8;True;3975,0;2918902,0;12327,04403;0,0163;201,2578616352201;3448 º;632;0652;0778;497
2021-12-01;BA;Lajedinho;city;299;1;True;3758,0;2919009,0;7956,35977;0,0033;26,609898882384247;5253 º;546;0522;0753;413
2021-12-01;BA;Lajedo do Tabocal;city;703;14;True;8577,0;2919058,0;8196,33905;0,0199;163,2272356301737;4540 º;584;0545;0764;479
2021-12-01;BA;Lamarão;city;435;8;True;8191,0;2919108,0;5310,70687;0,0184;97,66817238432427;5467 º;518;0501;0747;372
2021-12-01;BA;Lapão;city;2318;35;True;27274,0;2919157,0;8498,93672;0,0151;128,3273447239129;4238 º;596;0550;0755;510
2021-12-01;BA;Lauro de Freitas;city;24016;532;True;201635,0;2919207,0;11910,63059;0,0222;263,8430827981253;467 º;754;0781;0827;663
2021-12-01;BA;Lençóis;city;1093;18;True;11499,0;2919306,0;9505,17436;0,0165;156,53535090007827;3631 º;623;0613;0775;510
2021-12-01;BA;Licínio de Almeida;city;456;10;True;12373,0;2919405,0;3685,44411;0,0219;80,82114281095934;3680 º;621;0582;0775;531
2021-12-01;BA;Livramento de Nossa Senhora;city;3336;69;True;46062,0;2919504,0;7242,4124;0,0207;149,79809821544873;3884 º;611;0587;0793;491
2021-12-01;BA;Luís Eduardo Magalhães;city;13430;152;True;90162,0;2919553,0;14895,41048;0,0113;168,58543510569862;1427 º;716;0754;0826;590
2021-12-01;BA;Macajuba;city;842;9;True;11332,0;2919603,0;7430,28592;0,0107;79,42110836569009;5439 º;524;0515;0780;358
2021-12-01;BA;Macarani;city;925;24;True;18909,0;2919702,0;4891,85044;0,0259;126,92368713311123;4029 º;605;0607;0782;466
2021-12-01;BA;Macaúbas;city;2416;24;True;50161,0;2919801,0;4816,4909;0,0099;47,845936085803714;3927 º;609;0557;0791;513
2021-12-01;BA;Macururé;city;336;9;True;7787,0;2919900,0;4314,88378;0,0268;115,57724412482341;4055 º;604;0547;0748;539
2021-12-01;BA;Madre de Deus;city;2899;47;True;21432,0;2919926,0;13526,50243;0,0162;219,29824561403507;1665 º;708;0670;0794;667
2021-12-01;BA;Maetinga;city;294;7;True;2764,0;2919959,0;10636,75832;0,0238;253,25615050651228;5339 º;538;0565;0751;368
2021-12-01;BA;Maiquinique;city;940;13;True;10206,0;2920007,0;9210,26847;0,0138;127,37605330197923;4718 º;576;0586;0690;472
2021-12-01;BA;Mairi;city;1350;16;True;18602,0;2920106,0;7257,28416;0,0119;86,01225674658639;4802 º;572;0575;0744;438
2021-12-01;BA;Malhada;city;617;22;True;16861,0;2920205,0;3659,33219;0,0357;130,47861929897397;5002 º;562;0532;0734;454
2021-12-01;BA;Malhada de Pedras;city;449;9;True;8359,0;2920304,0;5371,45592;0,02;107,66838138533316;4670 º;578;0549;0747;471
2021-12-01;BA;Manoel Vitorino;city;1333;33;True;13087,0;2920403,0;10185,68045;0,0248;252,15863070222358;4921 º;566;0538;0741;456
2021-12-01;BA;Mansidão;city;219;8;True;13734,0;2920452,0;1594,58279;0,0365;58,2495995340032;4167 º;599;0503;0752;568
2021-12-01;BA;Maracás;city;3739;72;True;20393,0;2920502,0;18334,7227;0,0193;353,06232530770365;3984 º;607;0577;0747;519
2021-12-01;BA;Maragogipe;city;2399;49;True;44793,0;2920601,0;5355,74755;0,0204;109,39209251445538;3680 º;621;0582;0793;518
2021-12-01;BA;Maraú;city;1795;19;True;20617,0;2920700,0;8706,40733;0,0106;92,1569578503177;4309 º;593;0643;0801;404
2021-12-01;BA;Marcionílio Souza;city;579;19;True;10380,0;2920809,0;5578,03468;0,0328;183,0443159922929;5027 º;561;0518;0737;463
2021-12-01;BA;Mascote;city;853;23;True;13717,0;2920908,0;6218,56091;0,027;167,67514762703215;4614 º;581;0567;0744;464
2021-12-01;BA;Mata de São João;city;4498;70;True;47126,0;2921005,0;9544,62505;0,0156;148,53796205916055;2716 º;668;0648;0818;562
2021-12-01;BA;Matina;city;461;9;True;12283,0;2921054,0;3753,15477;0,0195;73,27200195392005;4802 º;572;0538;0740;469
2021-12-01;BA;Medeiros Neto;city;2899;59;True;22716,0;2921104,0;12761,92992;0,0204;259,72882549744673;3587 º;625;0626;0777;501
2021-12-01;BA;Miguel Calmon;city;2697;33;True;25894,0;2921203,0;10415,54028;0,0122;127,44265080713679;4495 º;586;0571;0745;472
2021-12-01;BA;Milagres;city;657;7;True;10893,0;2921302,0;6031,39631;0,0107;64,26145230882219;3653 º;622;0590;0789;518
2021-12-01;BA;Mirangaba;city;556;9;True;18474,0;2921401,0;3009,63516;0,0162;48,71711594673595;5293 º;542;0512;0685;454
2021-12-01;BA;Mirante;city;535;8;True;8447,0;2921450,0;6333,60957;0,015;94,7081804190837;5416 º;527;0524;0722;386
2021-12-01;BA;Monte Santo;city;1537;64;True;49278,0;2921500,0;3119,03892;0,0416;129,8754007873696;5510 º;506;0515;0699;359
2021-12-01;BA;Morpará;city;341;14;True;8497,0;2921609,0;4013,18112;0,0411;164,76403436507002;5081 º;558;0536;0732;444
2021-12-01;BA;Morro do Chapéu;city;2655;29;True;35440,0;2921708,0;7491,53499;0,0109;81,82844243792324;4444 º;588;0554;0766;478
2021-12-01;BA;Mortugaba;city;966;13;True;12052,0;2921807,0;8015,26718;0,0135;107,86591437105875;3735 º;618;0598;0771;513
2021-12-01;BA;Mucugê;city;573;11;True;8889,0;2921906,0;6446,16942;0,0192;123,7484531443357;3999 º;606;0589;0787;480
2021-12-01;BA;Mucuri;city;4095;69;True;42251,0;2922003,0;9692,07829;0,0168;163,3097441480675;2776 º;665;0679;0801;541
2021-12-01;BA;Mulungu do Morro;city;637;12;True;10673,0;2922052,0;5968,3313;0,0188;112,43324276211;4921 º;566;0517;0753;466
2021-12-01;BA;Mundo Novo;city;904;8;True;26970,0;2922102,0;3351,87245;0,0088;29,662588060808304;4395 º;590;0606;0791;429
2021-12-01;BA;Muniz Ferreira;city;932;3;True;7443,0;2922201,0;12521,83259;0,0032;40,306328093510686;3756 º;617;0581;0761;531
2021-12-01;BA;Muritiba;city;2432;29;True;29410,0;2922300,0;8269,29616;0,0119;98,6059163549813;2898 º;660;0629;0796;573
2021-12-01;BA;Mutuípe;city;2315;27;True;22282,0;2922409,0;10389,5521;0,0117;121,17404182748407;4123 º;601;0618;0751;467
2021-12-01;BA;Nazaré;city;2752;53;True;28594,0;2922508,0;9624,39673;0,0193;185,35357067916345;3275 º;641;0637;0777;532
2021-12-01;BA;Nilo Peçanha;city;686;16;True;14079,0;2922607,0;4872,50515;0,0233;113,64443497407487;5244 º;547;0531;0762;404
2021-12-01;BA;Nordestina;city;682;30;True;13164,0;2922656,0;5180,79611;0,044;227,89425706472196;5049 º;560;0507;0743;467
2021-12-01;BA;Nova Canaã;city;736;22;True;16472,0;2922706,0;4468,18844;0,0299;133,55998057309372;5268 º;545;0554;0789;370
2021-12-01;BA;Nova Fátima;city;734;5;True;7821,0;2922730,0;9384,98913;0,0068;63,930443677279115;4215 º;597;0575;0738;501
2021-12-01;BA;Nova Ibiá;city;607;22;True;6554,0;2922755,0;9261,51968;0,0362;335,67287152883733;4841 º;570;0620;0714;419
2021-12-01;BA;Nova Itarana;city;751;9;True;8279,0;2922805,0;9071,14386;0,012;108,70878125377462;5439 º;524;0508;0729;389
2021-12-01;BA;Nova Redenção;city;213;4;True;9123,0;2922854,0;2334,7583;0,0188;43,84522635098104;4903 º;567;0534;0723;471
2021-12-01;BA;Nova Soure;city;857;27;True;26998,0;2922904,0;3174,30921;0,0315;100,00740795614489;5128 º;555;0548;0712;439
2021-12-01;BA;Nova Viçosa;city;3083;51;True;43783,0;2923001,0;7041,54581;0,0165;116,48356668113195;3030 º;654;0657;0780;546
2021-12-01;BA;Novo Horizonte;city;502;10;True;12522,0;2923035,0;4008,94426;0,0199;79,85944737262419;4215 º;597;0558;0757;503
2021-12-01;BA;Novo Triunfo;city;655;8;True;15443,0;2923050,0;4241,40387;0,0122;51,80340607394936;5146 º;554;0513;0769;430
2021-12-01;BA;Olindina;city;1467;24;True;28304,0;2923100,0;5183,013;0,0164;84,79366873940079;5066 º;559;0534;0810;403
2021-12-01;BA;Oliveira dos Brejinhos;city;1152;17;True;21810,0;2923209,0;5281,98074;0,0148;77,94589637780834;5146 º;554;0533;0747;427
2021-12-01;BA;Ouriçangas;city;552;10;True;8570,0;2923308,0;6441,07351;0,0181;116,68611435239205;3984 º;607;0572;0779;503
2021-12-01;BA;Ourolândia;city;1715;15;True;17511,0;2923357,0;9793,84387;0,0087;85,66044200788076;5049 º;560;0547;0701;459
2021-12-01;BA;Palmas de Monte Alto;city;1026;18;True;21796,0;2923407,0;4707,28574;0,0175;82,58396035969903;4495 º;586;0561;0777;462
2021-12-01;BA;Palmeiras;city;362;10;True;9071,0;2923506,0;3990,73972;0,0276;110,24142872891633;3234 º;643;0608;0782;560
2021-12-01;BA;Paramirim;city;685;20;True;21695,0;2923605,0;3157,40954;0,0292;92,18713989398478;3796 º;615;0604;0776;496
2021-12-01;BA;Paratinga;city;1649;32;True;32141,0;2923704,0;5130,51865;0,0194;99,56130798668367;4395 º;590;0519;0774;510
2021-12-01;BA;Paripiranga;city;1460;31;True;29058,0;2923803,0;5024,43389;0,0212;106,68318535343109;4695 º;577;0567;0717;472
2021-12-01;BA;Pau Brasil;city;1009;25;True;9686,0;2923902,0;10417,09684;0,0248;258,1044806937848;4562 º;583;0580;0727;470
2021-12-01;BA;Paulo Afonso;city;8950;238;True;118516,0;2924009,0;7551,72297;0,0266;200,81676735630634;2573 º;674;0678;0789;572
2021-12-01;BA;Pé de Serra;city;1697;9;True;13556,0;2924058,0;12518,44202;0,0053;66,39126586013573;4467 º;587;0558;0779;465
